-65,-85,-68,-89,-41,-72,-47,-56,-67,-90,-45,-62,-51,-72,-76,-92,-45,-68,-73,-80
-65,-82,-68,-93,-46,-67,-47,-56,-67,-90,-42,-65,-61,-75,-80,-93,-46,-73,-74,-76
-64,-86,-65,-93,-41,-77,-47,-57,-69,-88,-42,-63,-52,-73,-76,-93,-44,-70,-73,-80
-64,-82,-71,-93,-45,-67,-48,-58,-72,-83,-47,-64,-61,-73,-79,-93,-46,-71,-74,-77
-64,-86,-67,-93,-42,-81,-47,-57,-68,-90,-42,-63,-59,-75,-76,100,-45,-69,-72,-79
-66,-83,-72,-89,-46,-66,-48,-57,-74,-84,-45,-64,-61,-72,-80,-93,-47,-71,-74,-77
-64,-85,-67,-89,-41,-74,-46,-57,-71,-88,-41,-63,-53,-72,-76,-93,-45,-69,-73,-80
-64,-84,-71,-89,-47,-68,-49,-58,-73,-83,-46,-65,-53,-73,-79,-92,-46,-69,-74,-77
-63,-85,-66,-89,-40,-72,-47,-57,-70,-87,-42,-63,-58,-74,-78,-92,-45,-69,-72,-80
-64,-84,-71,-89,-47,-67,-49,-59,-67,-84,-47,-65,-62,-72,-80,-92,-47,-68,-75,-77
-72,-83,-68,-86,-45,-72,-43,-60,-80,-88,-67,-60,-72,-68,-83,-90,-45,-64,-77,-82
-66,-81,-63,-88,-44,-77,-47,-52,-73,-92,-52,-59,-68,-81,-72,-90,-44,-65,-72,-86
-72,-81,-68,-87,-45,-73,-42,-61,-81,-86,-47,-60,-69,-68,-79,-89,-44,-64,-78,-82
-66,-80,-64,-87,-43,-82,-47,-50,-73,-92,-53,-57,-61,-68,-72,-89,-45,-63,-72,-86
-72,-83,-70,-89,-44,-74,-42,-61,-81,-86,-48,-60,-70,-72,-72,-88,-44,-66,-79,-83
-67,-81,-63,-88,-44,-74,-46,-51,-78,-93,-54,-57,-68,-81,-73,-88,-46,-64,-72,-88
-71,-83,-69,-88,-44,-74,-43,-60,-81,-88,-47,-60,-72,-68,-80,-87,-44,-67,-80,-83
-71,-80,-65,-89,-44,-70,-46,-51,-72,-95,-42,-59,-62,-79,-74,-87,-44,-65,-73,-87
-71,-84,-68,-88,-45,-73,-42,-60,-80,-87,-42,-61,-69,-72,-80,-87,-43,-68,-78,-83
-72,-79,-65,-92,-41,-72,-47,-57,-80,-91,-56,-58,-69,-76,-71,-87,-45,-69,-75,-87
-79,-85,-70,-89,-42,-64,-41,-58,-75,-92,-63,-65,-69,-78,-81,100,-40,-59,-75,-82
-76,-90,-65,-92,-40,-71,-40,-58,-79,-93,-55,-68,-65,-74,-82,100,-48,-60,-75,-82
-81,-83,-69,-88,-42,-64,-42,-60,-81,-94,-61,-64,-69,-79,-74,-94,-41,-58,-75,-83
-74,-91,-67,-93,-39,-70,-41,-60,-77,-91,-56,-71,-61,-72,-80,-94,-44,-63,-77,-82
-79,-83,-71,-89,-45,-64,-41,-62,-78,-95,-60,-63,-64,-74,-73,-91,-40,-59,-74,-83
-73,-86,-66,-93,-39,-70,-38,-57,-78,-93,-64,-67,-64,-73,-78,-91,-46,-61,-73,-81
-85,-85,-70,-90,-45,-66,-44,-61,-73,-95,-48,-66,-64,-76,-73,-91,-41,-58,-73,-86
-73,-85,-68,-88,-42,-69,-39,-57,-79,-92,-49,-67,-66,-76,-79,-93,-43,-63,-75,-80
-83,-84,-69,-89,-47,-67,-42,-60,-76,-93,-44,-66,-63,-81,-74,-89,-41,-58,-73,-85
-73,-87,-68,-92,-41,-68,-38,-59,-67,-93,-44,-67,-68,-73,-79,-89,-43,-59,-73,-80
-79,-80,-72,-87,-40,-68,-46,-64,-77,-92,-54,-67,-64,-75,-77,-89,-37,-60,-76,-84
-71,-85,-75,-86,-37,-78,-40,-63,-77,-91,-62,-72,-74,-84,-77,-93,-41,-59,-77,-84
-78,-81,-71,-85,-41,-67,-45,-62,-85,-94,-52,-67,-59,-75,-78,-89,-39,-57,-77,-85
-71,-86,-73,-88,-37,-77,-40,-65,-77,-91,-61,-72,-59,-83,-79,-89,-42,-60,-79,-84
-79,-83,-70,-89,-41,-67,-45,-62,-77,-93,-52,-66,-55,-75,-80,-89,-39,-59,-77,-84
-71,-85,-77,-89,-37,-71,-41,-65,-79,-91,-61,-72,-70,-82,-76,-90,-43,-59,-78,-85
-79,-80,-72,-86,-41,-68,-45,-62,-76,-93,-53,-67,-70,-75,-79,-91,-40,-57,-77,-84
-70,-86,-74,-86,-37,-76,-41,-64,-75,-91,-61,-73,-76,-81,-78,-89,-44,-60,-77,-84
-78,-78,-70,-87,-41,-66,-46,-62,-86,-92,-51,-67,-55,-75,-79,-89,-38,-59,-77,-82
-72,-87,-73,-89,-39,-73,-42,-61,-80,-93,-60,-71,-71,-84,-83,-89,-43,-56,-75,-84
-75,-88,-64,-86,-36,-76,-41,-61,-76,-92,-56,-77,-70,-84,-71,-90,-37,-53,-76,-85
-80,-88,-66,-79,-39,-67,-55,-58,-77,-93,-64,-71,-69,-80,-78,-86,-37,-59,-78,-85
-75,-88,-65,-85,-35,-77,-42,-61,-78,-95,-66,-76,-69,-85,-71,-91,-36,-49,-75,-85
-78,-77,-67,-80,-39,-66,-54,-60,-77,-92,-59,-71,-67,-85,-80,-87,-38,-57,-78,-85
-76,-88,-64,-82,-36,-73,-41,-62,-82,-93,-59,-77,-67,-86,-70,-91,-35,-53,-75,-92
-78,-79,-66,-80,-38,-66,-53,-58,-79,-91,-59,-71,-70,-80,-79,-87,-38,-59,-77,-85
-76,-87,-64,-84,-35,-78,-41,-62,-80,-93,-56,-76,-72,-85,-70,-90,-37,-51,-74,-91
-76,-81,-70,-83,-38,-65,-48,-61,-81,-93,-60,-73,-68,-81,-78,-89,-42,-58,-76,-89
