-45,-56,-49,-76,-77,-90,-56,-71,-54,-72,-61,-79,-82,-88,-64,-69,-77,-81,-47,-67
-51,-44,-57,-76,-76,-90,-61,-68,-50,-73,-76,-88,-84,-89,-66,-69,-74,-82,-51,-65
-44,-56,-51,-76,-78,100,-57,-74,-45,-73,-65,-79,-82,-87,-62,-72,-76,-81,-45,-66
-50,-47,-55,-76,-78,100,-59,-68,-49,-73,-69,-91,-77,-89,-64,-68,-75,-82,-53,-70
-45,-49,-52,-76,-76,100,-57,-72,-46,-70,-64,-79,-77,-83,-64,-73,-78,-81,-47,-65
-50,-47,-55,-76,-76,100,-59,-68,-48,-69,-64,-86,-84,-89,-62,-69,-74,-81,-52,-70
-47,-50,-54,-77,-75,100,-56,-71,-46,-74,-63,-79,-75,-87,-61,-72,-79,-80,-47,-71
-51,-44,-54,-75,-76,100,-59,-66,-53,-69,-63,-86,-75,-88,-65,-67,-74,-80,-54,-71
-45,-53,-50,-78,-78,100,-54,-67,-46,-72,-56,-80,-76,-87,-63,-70,-74,-80,-46,-65
-51,-45,-56,-74,-76,100,-62,-66,-51,-72,-76,-82,-83,-87,-63,-69,-74,-83,-53,-69
-42,-57,-52,-73,-77,100,-56,-59,-42,-66,-73,-90,-79,-93,-58,-68,-74,-77,-50,-63
-41,-45,-55,-69,-77,100,-61,-61,-46,-58,-77,-92,-72,-88,-54,-68,-76,-82,-51,-67
-41,-57,-53,-78,-79,100,-52,-59,-44,-68,-70,-88,-72,-90,-59,-68,-76,-78,-61,-68
-40,-43,-53,-71,-73,-92,-58,-60,-47,-58,-61,-95,-72,-91,-60,-73,-75,-81,-50,-66
-41,-54,-52,-76,-77,-93,-53,-58,-44,-68,-61,-95,-78,-91,-52,-69,-72,-77,-63,-68
-41,-43,-57,-70,-72,-93,-61,-59,-47,-60,-64,-95,-74,-90,-60,-70,-75,-80,-50,-68
-39,-56,-51,-73,-82,-93,-52,-59,-48,-67,-67,-90,-78,-92,-56,-69,-73,-78,-63,-69
-40,-44,-54,-69,-82,100,-62,-60,-50,-57,-81,-88,-71,-92,-59,-70,-73,-79,-50,-68
-41,-57,-54,-75,-80,100,-51,-59,-44,-68,-68,-90,-80,-94,-53,-71,-70,-77,-66,-67
-41,-45,-55,-73,-73,100,-61,-61,-47,-61,-62,-89,-78,-89,-56,-72,-74,-77,-50,-66
-42,-50,-54,-73,-74,100,-64,-65,-42,-55,-72,-92,-80,-92,-50,-65,-76,-83,-57,-66
-47,-60,-55,-77,-74,100,-66,-67,-43,-58,-72,-91,-80,-88,-47,-66,-72,-88,-61,-70
-42,-51,-54,-70,-78,100,-65,-65,-47,-56,-80,-91,-80,-84,-48,-66,-75,-82,-59,-68
-47,-60,-55,-79,-76,100,-65,-68,-44,-57,-72,-92,-76,-84,-47,-67,-74,-88,-60,-70
-43,-51,-53,-69,-76,100,-67,-62,-42,-55,-72,-89,-78,-88,-48,-70,-79,-82,-59,-67
