Date, Signal(dBm), Channel, Security, PHY Mode
2020-10-07 14:14:09 +08:00, start,,,
2020-10-07 14:14:09 +08:00,-86, 2+1, WPA2 Personal, n
2020-10-07 14:14:09 +08:00, pause,,,
2020-10-07 14:14:45 +08:00, resume,,,
2020-10-07 14:14:45 +08:00,-87, 2+1, WPA2 Personal, n
2020-10-07 14:14:50 +08:00,-82, 2+1, WPA2 Personal, n
2020-10-07 14:14:55 +08:00,-82, 2+1, WPA2 Personal, n
2020-10-07 14:15:00 +08:00,-82, 2+1, WPA2 Personal, n
2020-10-07 14:15:07 +08:00, -, -, -, -
2020-10-07 14:15:10 +08:00, -, -, -, -
2020-10-07 14:15:15 +08:00,-83, 2+1, WPA2 Personal, n
2020-10-07 14:15:20 +08:00,-83, 2+1, WPA2 Personal, n
2020-10-07 14:15:25 +08:00,-86, 2+1, WPA2 Personal, n
2020-10-07 14:15:32 +08:00,-83, 2+1, WPA2 Personal, n
2020-10-07 14:15:35 +08:00,-83, 2+1, WPA2 Personal, n
2020-10-07 14:15:40 +08:00,-83, 2+1, WPA2 Personal, n
2020-10-07 14:15:45 +08:00, -, -, -, -
2020-10-07 14:15:50 +08:00, -, -, -, -
2020-10-07 14:15:57 +08:00, -, -, -, -
2020-10-07 14:15:57 +08:00, pause,,,
2020-10-07 14:16:12 +08:00, resume,,,
2020-10-07 14:16:12 +08:00,-77, 2+1, WPA2 Personal, n
2020-10-07 14:16:17 +08:00,-82, 2+1, WPA2 Personal, n
2020-10-07 14:16:22 +08:00,-72, 2+1, WPA2 Personal, n
2020-10-07 14:16:27 +08:00,-72, 2+1, WPA2 Personal, n
2020-10-07 14:16:34 +08:00,-81, 2+1, WPA2 Personal, n
2020-10-07 14:16:37 +08:00,-72, 2+1, WPA2 Personal, n
2020-10-07 14:16:42 +08:00,-72, 2+1, WPA2 Personal, n
2020-10-07 14:16:47 +08:00,-72, 2+1, WPA2 Personal, n
2020-10-07 14:16:52 +08:00,-72, 2+1, WPA2 Personal, n
2020-10-07 14:16:59 +08:00,-79, 2+1, WPA2 Personal, n
2020-10-07 14:17:02 +08:00,-73, 2+1, WPA2 Personal, n
2020-10-07 14:17:07 +08:00,-73, 2+1, WPA2 Personal, n
2020-10-07 14:17:12 +08:00,-73, 2+1, WPA2 Personal, n
2020-10-07 14:17:17 +08:00,-79, 2+1, WPA2 Personal, n
2020-10-07 14:17:17 +08:00, pause,,,
2020-10-07 14:17:33 +08:00, resume,,,
